temperature,ph,dissolvedOxygen,ammonia,status_label,growth_index
20.8891,7.6646,13.3304,0.03711,Low,94.5
30.3236,5.8734,9.9606,0.02712,Low,94.5
23.6471,5.757,10.8328,0.01714,Low,94.5
21.1337,8.6149,17.3979,0.01927,Low,94.5
29.0794,8.3246,7.8107,0.03625,Low,94.5
20.2213,7.3651,10.1139,0.03889,Low,94.5
22.1884,6.546,7.0569,0.02026,Low,94.5
23.9048,6.523,8.9197,0.01644,Low,94.5
18.7192,6.1228,15.4865,0.03369,Low,94.5
26.0761,8.3817,19.5259,0.02993,Low,115.50000000000001
30.7331,8.9095,16.0806,0.02385,Low,94.5
19.5238,8.4238,11.8256,0.03432,Low,94.5
18.3407,6.9031,6.0151,0.03579,Low,94.5
27.9647,7.9555,17.3188,0.04218,Low,115.50000000000001
27.4853,5.5669,13.7747,0.0245,Low,115.50000000000001
24.4846,7.0498,14.8218,0.03498,Low,115.50000000000001
30.7368,7.8662,15.9723,0.03746,Low,94.5
29.3763,6.1946,18.9624,0.03014,Low,94.5
19.5362,7.068,7.2045,0.02635,Low,94.5
30.9981,7.9353,14.3725,0.03806,Low,94.5
27.6016,6.8952,10.1716,0.02551,Low,115.50000000000001
30.5427,6.2306,11.9107,0.02336,Low,94.5
30.7168,7.9148,16.1247,0.01571,Low,94.5
30.7125,8.9633,6.2545,0.0251,Low,94.5
30.6502,8.587,13.8502,0.02782,Low,94.5
22.8797,8.0557,19.6569,0.03148,Low,94.5
22.866,7.0464,8.7108,0.04297,Low,94.5
29.3299,8.6471,8.0484,0.0202,Low,94.5
25.3806,6.2733,12.7604,0.04127,Low,115.50000000000001
23.039,8.4991,15.7262,0.03692,Low,94.5
21.8119,8.4605,5.893,0.02408,Low,94.5
18.1623,5.7807,9.4564,0.04484,Low,94.5
24.4447,8.7757,9.7464,0.04163,Low,115.50000000000001
30.8352,8.6553,5.6322,0.04373,Low,94.5
30.1828,7.1955,13.3731,0.03912,Low,94.5
26.4618,5.5885,12.5945,0.04063,Low,115.50000000000001
18.584,7.0923,15.3537,0.03753,Low,94.5
27.3946,7.8355,17.3398,0.02872,Low,115.50000000000001
21.6147,7.6174,16.621,0.03361,Low,94.5
29.7334,7.0398,11.5149,0.04455,Low,94.5
30.5759,8.3008,17.5319,0.03732,Low,94.5
20.9595,7.8263,6.0593,0.03207,Low,94.5
26.5763,8.7354,18.7471,0.04432,Low,115.50000000000001
19.9915,6.1261,6.5722,0.0323,Low,94.5
24.7069,8.9709,14.5964,0.04448,Low,115.50000000000001
30.6666,6.248,16.0719,0.03798,Low,94.5
18.9467,7.3008,7.9223,0.02821,Low,94.5
21.2335,8.9438,19.1258,0.0222,Low,94.5
21.8924,7.1374,5.9545,0.03093,Low,94.5
18.3892,7.6229,16.1547,0.04264,Low,94.5
28.2208,7.2334,9.3358,0.02472,Low,94.5
20.5518,7.547,13.1633,0.04195,Low,94.5
28.0007,5.9818,19.319,0.02817,Low,94.5
30.0307,6.5182,11.6639,0.0217,Low,94.5
26.5804,7.69,13.7147,0.04051,Low,115.50000000000001
28.8546,6.0087,18.8996,0.01812,Low,94.5
29.1287,5.7687,18.6384,0.04136,Low,94.5
30.1363,8.6705,6.585,0.01846,Low,94.5
29.8322,8.3804,7.4696,0.02489,Low,94.5
24.5977,8.1355,11.1546,0.01649,Low,115.50000000000001
27.4983,7.4127,14.1731,0.02281,Low,115.50000000000001
23.5943,7.4582,11.1582,0.02428,Low,94.5
28.8076,7.8474,7.1218,0.02071,Low,94.5
22.0075,8.9607,12.7981,0.03883,Low,94.5
21.7514,7.9158,12.1628,0.03287,Low,94.5
19.9719,5.6687,14.9706,0.01766,Low,94.5
20.8207,8.1222,13.5915,0.03471,Low,94.5
23.813,6.6484,8.1686,0.039,Low,94.5
24.2179,5.6717,8.4222,0.03446,Low,115.50000000000001
25.887,8.6536,17.1513,0.04384,Low,115.50000000000001
18.6364,8.5194,19.1577,0.04225,Low,94.5
23.9942,6.0816,15.4317,0.02885,Low,94.5
19.7701,8.3058,9.7876,0.01721,Low,94.5
22.8049,5.5543,17.5815,0.03791,Low,94.5
26.5791,7.1294,13.6398,0.01584,Low,115.50000000000001
30.3365,6.0473,15.7338,0.0252,Low,94.5
18.3428,6.876,14.7104,0.0342,Low,94.5
24.329,8.812,5.9202,0.01958,Low,115.50000000000001
21.9306,7.0869,8.5724,0.02312,Low,94.5
26.5864,8.8841,12.1408,0.01604,Low,115.50000000000001
29.3664,6.3146,14.8028,0.03737,Low,94.5
29.4388,7.219,6.0167,0.04285,Low,94.5
19.5026,5.6056,19.3941,0.02068,Low,94.5
21.5003,6.4903,10.9571,0.04313,Low,94.5
23.3234,8.964,6.0543,0.03833,Low,94.5
29.9843,8.4496,10.933,0.04228,Low,94.5
27.5039,7.3601,16.5071,0.04189,Low,115.50000000000001
23.1807,8.4447,14.0092,0.03172,Low,94.5
20.572,5.6637,11.9805,0.02382,Low,94.5
26.1474,7.0548,10.8479,0.01881,Low,115.50000000000001
19.5561,8.0202,17.5245,0.01628,Low,94.5
26.0148,8.7651,14.0046,0.02108,Low,115.50000000000001
23.4476,7.8927,11.5837,0.02176,Low,94.5
23.7304,7.2121,8.0328,0.04245,Low,94.5
24.7327,7.168,15.6841,0.02763,Low,115.50000000000001
22.0083,7.6127,19.3059,0.01524,Low,94.5
20.0315,6.9731,10.5036,0.02155,Low,94.5
19.3637,5.6393,18.7458,0.03482,Low,94.5
24.9467,6.3188,5.6655,0.04001,Low,115.50000000000001
27.5669,7.3141,16.4808,0.0413,Low,115.50000000000001
25.8115,8.1238,6.0024,0.01808,Low,115.50000000000001
26.0104,5.9155,11.6176,0.04018,Low,115.50000000000001
19.7133,5.6376,12.4714,0.02364,Low,94.5
30.9525,5.9289,16.8584,0.03436,Low,94.5
22.1859,6.0259,16.3116,0.02468,Low,94.5
27.9135,6.0905,11.529,0.04075,Low,115.50000000000001
28.0004,7.3566,5.2745,0.02452,Low,72.0
25.8721,7.226,10.2805,0.0165,Low,115.50000000000001
25.0933,5.7959,7.4124,0.02127,Low,115.50000000000001
23.3475,6.6115,7.9133,0.03923,Low,94.5
28.7349,7.7659,19.0094,0.02539,Low,94.5
21.1666,8.0921,9.7006,0.03376,Low,94.5
24.7914,7.3011,17.5005,0.0204,Low,115.50000000000001
26.2397,8.2873,6.7825,0.04359,Low,115.50000000000001
26.0734,6.7149,17.2748,0.02172,Low,115.50000000000001
24.5238,7.6656,19.9507,0.03337,Low,115.50000000000001
20.2121,5.8492,17.3193,0.03581,Low,94.5
25.9131,8.6172,16.9881,0.04268,Low,115.50000000000001
21.8458,6.7532,14.9876,0.02738,Low,94.5
30.4434,7.1093,15.8663,0.04498,Low,94.5
29.5136,5.5417,15.8587,0.04185,Low,94.5
20.4285,6.5951,9.4391,0.0281,Low,94.5
22.1692,7.2316,13.3318,0.01769,Low,94.5
22.9201,7.1871,7.0381,0.04227,Low,94.5
18.0911,8.6703,8.9888,0.04417,Low,94.5
29.1049,8.8666,10.5105,0.03141,Low,94.5
30.1423,7.2355,10.9203,0.02283,Low,94.5
30.7895,8.8452,7.0032,0.01552,Low,94.5
18.0609,8.1448,14.92,0.01645,Low,94.5
23.0467,7.9074,10.6812,0.02737,Low,94.5
22.7161,7.2284,12.2764,0.03769,Low,94.5
24.4378,8.8628,9.7452,0.04171,Low,115.50000000000001
26.7809,6.522,6.6661,0.02243,Low,115.50000000000001
18.4213,7.1258,9.843,0.01525,Low,94.5
22.4115,5.7141,18.7616,0.03292,Low,94.5
21.8661,7.6074,6.0016,0.04161,Low,94.5
26.7973,7.3065,16.1459,0.03708,Low,115.50000000000001
24.6332,7.1045,8.5251,0.04091,Low,115.50000000000001
30.8676,7.2499,10.609,0.02411,Low,94.5
23.186,7.1655,14.325,0.03771,Low,94.5
26.305,5.9397,18.5975,0.04307,Low,115.50000000000001
23.1144,6.3809,15.5777,0.02222,Low,94.5
24.3731,7.839,15.7684,0.03078,Low,115.50000000000001
23.0416,8.8531,5.4748,0.0242,Low,72.0
26.7785,8.6596,18.3432,0.03171,Low,115.50000000000001
23.3022,6.3566,8.7013,0.04245,Low,94.5
21.4405,6.719,17.4379,0.02263,Low,94.5
27.1352,7.5311,13.7103,0.04375,Low,115.50000000000001
27.0376,5.5002,17.2242,0.02147,Low,115.50000000000001
24.6151,8.3209,7.4202,0.02481,Low,115.50000000000001
29.2719,5.8869,17.4675,0.01898,Low,94.5
23.3113,7.9266,11.3457,0.01702,Low,94.5
26.1445,7.9223,7.8523,0.03156,Low,115.50000000000001
25.5691,6.6535,17.4973,0.04075,Low,115.50000000000001
29.733,8.3539,10.3933,0.03508,Low,94.5
19.9227,6.7853,14.9617,0.03568,Low,94.5
26.6544,7.996,7.0842,0.01944,Low,115.50000000000001
26.3675,6.8226,8.8792,0.02229,Low,115.50000000000001
20.8112,8.2533,16.2622,0.02937,Low,94.5
20.5973,5.8661,7.4552,0.01997,Low,94.5
23.5617,8.9122,17.4345,0.0187,Low,94.5
20.0262,7.8519,9.3431,0.02292,Low,94.5
29.7659,5.7688,13.1036,0.03047,Low,94.5
23.8292,7.8309,14.3451,0.02007,Low,94.5
23.8739,6.7248,15.1565,0.02457,Low,94.5
20.4407,7.8394,5.8185,0.04023,Low,94.5
24.3386,8.9799,11.934,0.0176,Low,115.50000000000001
20.9664,7.4659,18.2658,0.0171,Low,94.5
21.1497,8.3598,8.3997,0.035,Low,94.5
18.8047,7.9416,18.7996,0.02665,Low,94.5
20.3375,7.4236,13.5216,0.02191,Low,94.5
27.1158,5.767,14.9529,0.03683,Low,115.50000000000001
24.3811,6.4683,18.2453,0.01831,Low,115.50000000000001
29.7611,6.4636,19.596,0.0186,Low,94.5
24.2963,6.6145,18.619,0.04053,Low,115.50000000000001
25.7474,8.462,6.8596,0.02247,Low,115.50000000000001
30.572,5.879,8.2902,0.03409,Low,94.5
28.705,8.445,9.5148,0.04458,Low,94.5
30.398,8.5562,12.7228,0.01989,Low,94.5
24.2956,7.4187,18.2272,0.04388,Low,115.50000000000001
21.7062,7.7962,17.3096,0.01953,Low,94.5
23.9735,7.2194,9.921,0.03502,Low,94.5
18.5965,8.9395,9.579,0.04026,Low,94.5
23.6211,8.1995,18.5574,0.03189,Low,94.5
26.8654,7.7678,12.4238,0.03817,Low,115.50000000000001
21.0902,7.6279,13.358,0.02949,Low,94.5
20.1814,7.6651,5.67,0.02769,Low,94.5
19.7538,6.857,5.6456,0.04291,Low,94.5
18.3857,8.5528,14.2358,0.03826,Low,94.5
24.5632,6.5136,7.9525,0.04165,Low,115.50000000000001
19.1293,7.4645,11.9186,0.03876,Low,94.5
29.2658,6.3143,10.4023,0.03269,Low,94.5
20.5251,8.1324,7.183,0.04371,Low,94.5
26.0006,5.7289,5.0367,0.01714,Low,88.00000000000001
24.1827,5.6351,12.7467,0.02186,Low,115.50000000000001
20.0067,6.3087,5.3013,0.03701,Low,72.0
20.4243,6.8257,6.9027,0.032,Low,94.5
29.8749,8.0482,16.0194,0.04055,Low,94.5
18.6078,6.42,12.2254,0.0242,Low,94.5
18.5063,8.4207,13.2484,0.03002,Low,94.5
23.7611,6.9164,6.8954,0.0229,Low,94.5
27.2506,7.5188,10.3345,0.01614,Low,115.50000000000001
25.4613,5.8669,14.3939,0.04252,Low,115.50000000000001
25.6145,7.5193,19.2606,0.03689,Low,115.50000000000001
19.1018,6.5179,8.463,0.02195,Low,94.5
19.3052,7.5021,11.0202,0.03654,Low,94.5
18.6786,5.7337,12.134,0.03486,Low,94.5
27.1861,7.1685,11.505,0.03706,Low,115.50000000000001
24.9928,5.664,15.7023,0.03808,Low,115.50000000000001
28.7337,6.8332,7.2685,0.03003,Low,94.5
29.9971,6.9436,12.5649,0.02315,Low,94.5
19.0963,6.4543,13.4628,0.04428,Low,94.5
29.3325,7.7614,10.1325,0.03075,Low,94.5
26.8008,8.7485,9.9287,0.036,Low,115.50000000000001
19.6471,8.0704,16.5068,0.03423,Low,94.5
30.8626,8.2439,6.2425,0.02307,Low,94.5
23.5238,5.6358,17.292,0.0153,Low,94.5
21.4639,8.0968,7.2703,0.03891,Low,94.5
24.4275,7.1448,5.1166,0.01683,Low,88.00000000000001
21.1121,8.9265,15.4582,0.04213,Low,94.5
20.3869,8.4833,17.276,0.01886,Low,94.5
29.6164,7.0683,7.3405,0.04127,Low,94.5
21.5842,7.2771,14.0557,0.01865,Low,94.5
28.5374,8.7645,8.8784,0.0173,Low,94.5
25.8561,7.8686,9.3831,0.02341,Low,115.50000000000001
29.3968,8.7047,9.6404,0.03174,Low,94.5
19.0925,6.4243,5.2012,0.02575,Low,72.0
22.0206,6.0856,5.5375,0.03998,Low,94.5
24.1563,8.8674,10.2423,0.03317,Low,115.50000000000001
21.1141,8.525,16.4648,0.02248,Low,94.5
19.8572,8.7206,8.6356,0.02913,Low,94.5
18.7941,6.737,14.5752,0.04258,Low,94.5
27.7079,7.879,7.5482,0.02419,Low,115.50000000000001
19.5588,8.0659,14.4064,0.04088,Low,94.5
21.1765,6.9538,14.1561,0.02266,Low,94.5
21.5945,7.9178,13.2883,0.02678,Low,94.5
20.9188,8.0023,6.2204,0.04404,Low,94.5
23.8149,7.5657,18.9246,0.0164,Low,94.5
26.0536,7.8691,8.4934,0.01937,Low,115.50000000000001
21.0751,8.0113,14.1564,0.02818,Low,94.5
23.0061,5.7197,14.9313,0.01882,Low,94.5
21.9632,6.7802,5.1444,0.02545,Low,72.0
19.5643,6.8434,13.6454,0.04445,Low,94.5
30.9154,6.2902,6.6912,0.04139,Low,94.5
18.1219,6.0066,6.146,0.02362,Low,94.5
21.1644,8.839,11.6285,0.0332,Low,94.5
23.2715,6.0357,12.6661,0.03346,Low,94.5
22.2634,6.8507,13.0754,0.01752,Low,94.5
26.6088,8.4018,5.6423,0.0302,Low,115.50000000000001
18.048,8.9887,7.358,0.02638,Low,94.5
28.6173,6.5446,15.8653,0.033,Low,94.5
28.1803,7.8007,13.1469,0.02302,Low,94.5
19.2733,6.9736,15.1667,0.03504,Low,94.5
25.308,6.4342,13.3579,0.02662,Low,115.50000000000001
18.5304,8.1772,12.9495,0.04329,Low,94.5
30.2014,7.3131,6.785,0.03388,Low,94.5
25.7503,7.7496,10.8034,0.03326,Low,115.50000000000001
19.9126,8.0919,17.9025,0.02641,Low,94.5
24.2303,7.4796,17.743,0.03586,Low,115.50000000000001
23.426,5.6522,14.0023,0.03119,Low,94.5
26.3531,8.4078,18.9483,0.04248,Low,115.50000000000001
26.6304,7.591,10.3751,0.02567,Low,115.50000000000001
21.3937,5.6918,14.7941,0.03713,Low,94.5
23.0204,5.8654,8.7679,0.02685,Low,94.5
24.3429,8.8578,10.4075,0.02217,Low,115.50000000000001
21.4247,8.6527,17.8501,0.02175,Low,94.5
26.0603,6.4213,19.2284,0.01637,Low,115.50000000000001
20.3445,8.6139,6.9279,0.04132,Low,94.5
23.8436,6.4296,16.9478,0.04409,Low,94.5
30.1518,8.0176,5.3372,0.01588,Low,72.0
25.117,5.9346,19.1387,0.03512,Low,115.50000000000001
26.7489,7.6254,9.0364,0.03782,Low,115.50000000000001
30.0498,7.922,14.207,0.01843,Low,94.5
20.3582,7.1351,10.4833,0.02432,Low,94.5
25.3094,8.3306,5.2962,0.04064,Low,88.00000000000001
20.8491,6.3128,17.8372,0.04103,Low,94.5
29.8824,7.09,16.761,0.04034,Low,94.5
23.0119,5.904,15.8728,0.0159,Low,94.5
26.2715,5.9384,12.8835,0.03263,Low,115.50000000000001
30.6699,6.5371,10.8772,0.02992,Low,94.5
25.1112,8.2382,8.0766,0.02951,Low,115.50000000000001
29.3016,7.508,11.8701,0.02011,Low,94.5
22.0687,8.2563,14.8615,0.03712,Low,94.5
22.2057,7.9073,19.438,0.0388,Low,94.5
23.7634,7.8423,16.7642,0.02678,Low,94.5
28.5423,7.56,10.4502,0.03732,Low,94.5
27.0189,7.6447,17.3773,0.02211,Low,115.50000000000001
27.0743,7.3737,13.4499,0.03137,Low,115.50000000000001
26.1545,6.3469,15.2623,0.03467,Low,115.50000000000001
26.214,7.296,6.8206,0.03788,Low,115.50000000000001
29.2371,7.3265,6.8995,0.016,Low,94.5
26.4046,7.4626,17.8494,0.02863,Low,115.50000000000001
29.1239,5.6511,19.9392,0.02389,Low,94.5
26.8308,7.3452,12.1579,0.03811,Low,115.50000000000001
30.84,8.5808,17.9769,0.0295,Low,94.5
18.6451,6.9592,17.5878,0.03882,Low,94.5
23.9932,8.6055,14.0989,0.04262,Low,94.5
19.982,7.0862,14.1101,0.0411,Low,94.5
21.0087,6.3253,12.429,0.03933,Low,94.5
25.1239,5.8847,15.1476,0.01863,Low,115.50000000000001
21.0257,7.1033,11.9263,0.03249,Low,94.5
26.6341,7.091,6.856,0.02713,Low,115.50000000000001
19.0814,7.576,13.0837,0.03045,Low,94.5
23.7409,6.477,9.1743,0.02056,Low,94.5
25.6528,7.8814,16.5074,0.0428,Low,115.50000000000001
20.4936,6.6511,18.2919,0.03771,Low,94.5
30.2475,6.7082,6.5676,0.04402,Low,94.5
21.1,7.4667,19.0279,0.03985,Low,94.5
22.8455,5.9192,14.9864,0.02355,Low,94.5
30.0942,8.9256,17.1209,0.04117,Low,94.5
20.7682,8.1809,15.0813,0.04224,Low,94.5
29.8515,7.3317,6.8128,0.03509,Low,94.5
28.71,7.1138,7.6462,0.01597,Low,94.5
24.6205,7.0967,12.2459,0.0244,Low,115.50000000000001
30.6729,8.864,18.6028,0.03857,Low,94.5
21.7737,6.3387,12.1438,0.01942,Low,94.5
19.5663,5.6595,12.2462,0.03036,Low,94.5
26.6689,8.6267,19.8456,0.02742,Low,115.50000000000001
18.4843,6.289,5.4448,0.02487,Low,72.0
23.2777,5.5288,9.3281,0.03953,Low,94.5
27.0848,5.6405,14.8891,0.03638,Low,115.50000000000001
20.1357,6.6451,7.5718,0.04148,Low,94.5
18.0357,7.094,12.6446,0.02294,Low,94.5
23.1022,8.2307,8.1262,0.02303,Low,94.5
29.4369,7.7977,10.8644,0.03205,Low,94.5
20.3085,8.4792,16.3551,0.03425,Low,94.5
27.5617,5.7122,5.2707,0.03194,Low,88.00000000000001
24.7997,8.0789,13.3195,0.01747,Low,115.50000000000001
28.0445,5.8526,10.9456,0.02558,Low,94.5
21.7472,8.1912,7.8573,0.01664,Low,94.5
20.0437,7.358,10.4777,0.01954,Low,94.5
29.0124,5.5109,8.2351,0.02395,Low,94.5
30.9905,6.0395,19.4781,0.01979,Low,94.5
22.1792,5.8274,12.8078,0.01524,Low,94.5
19.9107,7.6256,11.4836,0.02942,Low,94.5
24.8503,6.3818,16.1073,0.04282,Low,115.50000000000001
20.583,7.1511,6.9556,0.0254,Low,94.5
28.2096,7.6891,11.4335,0.04256,Low,94.5
23.2262,6.5508,10.7694,0.02187,Low,94.5
18.8457,5.6726,7.5555,0.04126,Low,94.5
23.4361,7.9649,12.8083,0.01595,Low,94.5
27.2935,7.4259,9.7593,0.03133,Low,115.50000000000001
22.6217,8.2002,18.4827,0.03137,Low,94.5
25.6031,6.7739,13.0256,0.01786,Low,115.50000000000001
20.6256,6.3404,14.5087,0.04142,Low,94.5
20.2468,6.492,6.3587,0.03505,Low,94.5
29.564,6.5222,13.614,0.02962,Low,94.5
23.7856,7.0372,5.0296,0.04065,Low,72.0
22.4989,7.0705,18.3234,0.02041,Low,94.5
24.228,6.1662,6.47,0.01732,Low,115.50000000000001
28.2969,8.3371,6.201,0.0276,Low,94.5
24.1184,8.0572,6.1007,0.03573,Low,115.50000000000001
23.9485,6.3729,6.0055,0.02051,Low,94.5
30.599,5.8284,9.7938,0.02039,Low,94.5
23.7444,6.661,16.9008,0.01921,Low,94.5
21.3445,6.5411,15.5704,0.02153,Low,94.5
23.5245,8.692,16.7096,0.01933,Low,94.5
22.1794,6.6175,12.5069,0.02024,Low,94.5
27.1401,7.8849,15.8515,0.02553,Low,115.50000000000001
27.1624,7.2093,13.6342,0.03691,Low,115.50000000000001
25.7943,7.2103,7.2288,0.03117,Low,115.50000000000001
22.1239,7.8696,10.3216,0.04225,Low,94.5
19.7994,5.7016,17.9201,0.03405,Low,94.5
23.5548,7.9209,6.3076,0.01614,Low,94.5
26.9392,6.4489,8.3626,0.04103,Low,115.50000000000001
28.0879,6.2029,5.7567,0.04144,Low,94.5
28.9033,6.482,14.1794,0.02268,Low,94.5
20.1781,5.94,11.0983,0.02156,Low,94.5
25.759,8.9017,13.5281,0.03997,Low,115.50000000000001
23.7626,8.3998,19.9526,0.04232,Low,94.5
30.5381,6.8845,6.9754,0.03191,Low,94.5
25.9061,6.1275,19.4113,0.01606,Low,115.50000000000001
30.0708,5.9148,12.2469,0.03686,Low,94.5
25.1166,7.3483,9.493,0.02976,Low,115.50000000000001
28.2685,6.5815,5.8737,0.04378,Low,94.5
27.7043,6.5266,11.4358,0.03214,Low,115.50000000000001
24.7123,6.6553,18.3078,0.03738,Low,115.50000000000001
19.8831,8.6035,17.0067,0.03508,Low,94.5
27.8373,6.9926,13.8181,0.02995,Low,115.50000000000001
27.0934,8.4896,18.9958,0.03174,Low,115.50000000000001
25.173,5.555,17.8156,0.04477,Low,115.50000000000001
24.5884,5.5025,11.7173,0.02066,Low,115.50000000000001
21.7026,7.6594,19.2014,0.03616,Low,94.5
25.2336,7.9064,11.4616,0.0321,Low,115.50000000000001
29.5119,7.7273,8.4615,0.04318,Low,94.5
21.5742,6.1999,6.8325,0.02267,Low,94.5
26.6451,6.8675,7.5239,0.0307,Low,115.50000000000001
21.0162,6.6446,17.7897,0.03368,Low,94.5
28.1687,6.3292,13.2174,0.02568,Low,94.5
21.1731,8.5415,11.1972,0.03409,Low,94.5
27.0654,5.8481,7.0363,0.01826,Low,115.50000000000001
25.1035,6.3526,16.6193,0.02517,Low,115.50000000000001
18.0521,8.8065,13.3417,0.02143,Low,94.5
25.9483,8.7091,11.454,0.01644,Low,115.50000000000001
23.7926,7.6586,8.4287,0.02164,Low,94.5
26.9205,7.4421,14.3592,0.03783,Low,115.50000000000001
25.3149,8.2587,6.4401,0.03499,Low,115.50000000000001
27.5907,7.5369,16.427,0.04492,Low,115.50000000000001
22.0829,6.6123,9.0112,0.01953,Low,94.5
30.9083,7.4686,17.4507,0.03448,Low,94.5
22.2151,7.224,15.7267,0.03212,Low,94.5
28.4081,8.4074,8.3575,0.02786,Low,94.5
20.2291,5.903,8.0831,0.03737,Low,94.5
27.6741,5.855,11.8574,0.01603,Low,115.50000000000001
25.5122,8.5601,7.3923,0.0168,Low,115.50000000000001
22.8516,8.0661,16.2988,0.02695,Low,94.5
30.3992,6.9441,9.2112,0.04071,Low,94.5
23.7734,7.0,18.8269,0.0445,Low,94.5
26.1569,5.9199,10.4531,0.03135,Low,115.50000000000001
21.0643,6.7819,17.653,0.0243,Low,94.5
23.3965,8.6999,12.5909,0.01893,Low,94.5
29.7157,6.8461,13.6365,0.01825,Low,94.5
23.9528,8.0914,19.5438,0.03356,Low,94.5
27.4295,8.6594,16.1149,0.02828,Low,115.50000000000001
23.4942,5.9375,13.983,0.03673,Low,94.5
30.0325,7.3033,7.0087,0.03022,Low,94.5
18.99,5.5731,7.6326,0.03184,Low,94.5
21.6865,7.7939,6.3557,0.03622,Low,94.5
22.9618,8.6879,16.0298,0.02112,Low,94.5
20.7531,7.0211,6.5789,0.03649,Low,94.5
20.2595,8.2965,17.8217,0.04441,Low,94.5
21.4858,8.6943,7.9808,0.01804,Low,94.5
27.6379,8.7038,11.1735,0.04288,Low,115.50000000000001
29.1003,8.7085,8.251,0.03502,Low,94.5
28.5283,8.4183,6.6513,0.04306,Low,94.5
30.1185,8.9682,16.8411,0.02323,Low,94.5
25.1123,8.6322,17.1311,0.0155,Low,115.50000000000001
19.7022,8.5885,7.4235,0.03802,Low,94.5
29.9312,6.8431,17.8698,0.04473,Low,94.5
29.2403,7.3824,15.9592,0.02858,Low,94.5
27.2013,6.8673,15.8361,0.04207,Low,115.50000000000001
19.1324,8.3992,14.5646,0.03962,Low,94.5
22.0497,8.4987,6.0351,0.02356,Low,94.5
20.3113,7.9345,6.3347,0.02796,Low,94.5
20.513,8.4903,11.271,0.0262,Low,94.5
25.4558,8.1571,13.4859,0.04448,Low,115.50000000000001
19.3903,8.9065,6.2185,0.03924,Low,94.5
27.8263,6.8064,9.174,0.03063,Low,115.50000000000001
19.9731,5.5759,12.8427,0.03499,Low,94.5
28.0159,8.062,14.8072,0.03575,Low,94.5
18.9188,7.823,14.2381,0.01761,Low,94.5
24.8388,7.8883,7.6567,0.01548,Low,115.50000000000001
27.2721,6.3517,12.6026,0.03865,Low,115.50000000000001
25.3366,5.9177,10.5909,0.03894,Low,115.50000000000001
28.2176,8.7976,16.5619,0.03198,Low,94.5
22.7929,7.3339,18.2434,0.0179,Low,94.5
21.9481,8.5455,12.1129,0.03419,Low,94.5
30.3205,7.0012,19.1405,0.04155,Low,94.5
27.3234,7.8357,5.6693,0.01858,Low,115.50000000000001
29.54,6.7237,16.0673,0.02022,Low,94.5
18.8268,5.6473,13.1983,0.03667,Low,94.5
26.294,8.8665,15.3392,0.03522,Low,115.50000000000001
19.9831,8.1481,6.5252,0.01636,Low,94.5
25.1717,6.8714,9.9098,0.03834,Low,115.50000000000001
29.4527,8.5522,5.5603,0.01928,Low,94.5
22.5389,7.9633,9.4935,0.02786,Low,94.5
19.8298,5.548,5.6948,0.03489,Low,94.5
29.4205,8.8091,11.3214,0.03682,Low,94.5
21.7233,8.4157,6.5838,0.02973,Low,94.5
20.8535,8.8199,6.0289,0.02796,Low,94.5
21.7832,7.6229,16.9099,0.0382,Low,94.5
20.4334,6.2707,7.1449,0.03194,Low,94.5
21.4878,6.2343,11.6354,0.04232,Low,94.5
26.5341,7.3016,5.7458,0.04299,Low,115.50000000000001
18.5665,7.3654,6.8675,0.02366,Low,94.5
29.7195,7.0187,16.5995,0.02753,Low,94.5
29.9714,6.7636,11.9629,0.03521,Low,94.5
19.5767,7.891,9.609,0.02309,Low,94.5
24.1756,6.4127,7.8121,0.03117,Low,115.50000000000001
22.2673,5.591,9.0818,0.02861,Low,94.5
27.0634,7.6425,9.8568,0.04,Low,115.50000000000001
20.526,7.1275,9.9716,0.03963,Low,94.5
25.9314,7.0195,7.2552,0.01671,Low,115.50000000000001
18.9879,6.3912,15.5345,0.03806,Low,94.5
20.5094,6.6221,19.0473,0.01604,Low,94.5
24.3506,6.7148,16.9787,0.0164,Low,115.50000000000001
20.38,8.1066,19.2345,0.03083,Low,94.5
19.4606,7.8438,7.0056,0.02262,Low,94.5
21.0864,7.7023,15.7229,0.02517,Low,94.5
18.2821,5.9145,11.2521,0.0194,Low,94.5
19.5811,6.29,14.2661,0.02593,Low,94.5
19.0365,6.4873,6.0738,0.02828,Low,94.5
29.4817,7.5258,7.4979,0.01619,Low,94.5
27.7464,8.6628,8.8517,0.04072,Low,115.50000000000001
30.781,8.5157,9.5465,0.03906,Low,94.5
29.5,7.1881,8.4997,0.01592,Low,94.5
23.4285,8.5923,15.8434,0.02025,Low,94.5
23.0382,7.6907,6.3175,0.0322,Low,94.5
29.7476,6.6993,11.9452,0.03436,Low,94.5
21.0382,8.0253,8.3855,0.04089,Low,94.5
28.2341,6.7961,18.1614,0.02354,Low,94.5
18.806,6.4454,15.0865,0.02001,Low,94.5
23.302,5.614,16.1264,0.02327,Low,94.5
29.5718,8.9867,16.8216,0.02752,Low,94.5
29.2583,7.9155,7.5549,0.0363,Low,94.5
27.8988,7.8715,6.7846,0.03926,Low,115.50000000000001
26.7813,7.021,10.0025,0.03831,Low,115.50000000000001
18.2242,5.8188,6.8116,0.04322,Low,94.5
27.3067,7.0319,19.9493,0.0399,Low,115.50000000000001
29.5003,7.365,15.0839,0.01664,Low,94.5
25.8287,7.1052,18.5758,0.02196,Low,115.50000000000001
